big5_agreeableness,0.27831835982919134
facet_trust_significant,true
big5_conscientiousness_significant,true
facet_achievement_striving_significant,true
facet_cautiousness_significant,true
facet_dutifulness_significant,true
facet_orderliness_significant,true
facet_self_discipline_significant,true
facet_self_efficacy_significant,true
big5_extraversion_significant,true
facet_activity_level_significant,true
facet_assertiveness_significant,true
facet_cheerfulness_significant,true
facet_excitement_seeking_significant,true
facet_friendliness_significant,true
facet_gregariousness_significant,true
big5_neuroticism_significant,true
facet_anger_significant,true
facet_anxiety_significant,true
facet_depression_significant,true
facet_immoderation_significant,true
facet_self_consciousness_significant,true
facet_vulnerability_significant,true
big5_openness_significant,true
facet_adventurousness_significant,true
facet_artistic_interests_significant,true
facet_emotionality_significant,true
facet_imagination_significant,true
facet_intellect_significant,true
facet_liberalism_significant,true
need_liberty_significant,true
need_ideal_significant,true
need_love_significant,true
need_practicality_significant,true
need_self_expression_significant,true
need_stability_significant,true
need_structure_significant,true
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,1.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,0.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,0.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,0.0
consumption_preferences_clothes_style,1.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,1.0
consumption_preferences_automobile_safety,0.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.0
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,0.5
consumption_preferences_music_live_event,1.0
consumption_preferences_music_playing,1.0
consumption_preferences_music_latin,0.5
consumption_preferences_music_rock,1.0
consumption_preferences_music_classical,0.5
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,0.5
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,1.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,0.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,0.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,0.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.0"
