big5_agreeableness,0.007199959491612562
need_challenge_significant,true
need_closeness_significant,true
need_curiosity_significant,true
need_excitement_significant,true
need_harmony_significant,true
value_conservation_significant,true
value_hedonism_significant,true
value_openness_to_change_significant,true
value_self_enhancement_significant,true
value_self_transcendence_significant,true
consumption_preferences_spur_of_moment,0.0
consumption_preferences_credit_card_payment,1.0
consumption_preferences_influence_brand_name,1.0
consumption_preferences_influence_utility,1.0
consumption_preferences_influence_online_ads,0.0
consumption_preferences_influence_social_media,0.0
consumption_preferences_influence_family_members,0.0
consumption_preferences_clothes_quality,1.0
consumption_preferences_clothes_style,0.0
consumption_preferences_clothes_comfort,1.0
consumption_preferences_automobile_ownership_cost,1.0
consumption_preferences_automobile_safety,0.0
consumption_preferences_music_rap,0.5
consumption_preferences_music_country,0.5
consumption_preferences_music_r_b,0.5
consumption_preferences_music_hip_hop,1.0
consumption_preferences_music_live_event,1.0
consumption_preferences_music_playing,0.0
consumption_preferences_music_latin,1.0
consumption_preferences_music_rock,1.0
consumption_preferences_music_classical,1.0
consumption_preferences_gym_membership,0.0
consumption_preferences_outdoor,1.0
consumption_preferences_eat_out,0.0
consumption_preferences_movie_romance,0.0
consumption_preferences_movie_adventure,1.0
consumption_preferences_movie_horror,0.0
consumption_preferences_movie_musical,0.0
consumption_preferences_movie_historical,1.0
consumption_preferences_movie_science_fiction,1.0
consumption_preferences_movie_war,1.0
consumption_preferences_movie_drama,0.0
consumption_preferences_movie_action,1.0
consumption_preferences_movie_documentary,1.0
consumption_preferences_read_frequency,1.0
consumption_preferences_books_entertainment_magazines,0.0
consumption_preferences_books_non_fiction,1.0
consumption_preferences_books_financial_investing,1.0
consumption_preferences_books_autobiographies,1.0
consumption_preferences_volunteer,1.0
consumption_preferences_concerned_environment,1.0
"consumption_preferences_start_business","0.5"
